,Ticker,Conversations,Headlines,HeadlinesL2Delta,ConversationL2Delta,HeadlinesR2,ConversationR2,HeadlinePascal,ConversationPascal
871,DPZ,-0.09065000000000001,0.06547023809523812,0.0499,1.1961,0.00045137064806320763,0,0.06557627757606783,0.20837499999999995
872,HAL,0.7101999999999999,0.05180428571428571,0.4046,-0.10199999999999998,0.11162096985770907,0.6659833139499559,0.1302509977198729,0.656003125
873,AVY,0.15001142189736907,0.19280444444444444,-0.1779,0.038566981132075476,0.014202832034159906,0,0.019354536725715618,0
874,ROL,0.68285,0.1556967741935484,0.0,-0.7226,0.049877055459769504,0.44476063933975996,0.249135870003202,0.42474375
875,AKAM,0.8807,0.07860000000000003,-0.5719,0.0,0.03797115818011356,0,0.19554815667889708,0.8807
876,SSNC,0.15001142189736907,0.10017500000000001,0.5574,0.038566981132075476,0.06864203198125739,0,0.277552566973025,0
877,CMS,0.47442222222222225,0.358532727272727,-0.4698,-0.0428,0.029516221120139775,0,0.4265372846940273,0.12493514404296877
878,TFX,0.44895,0.20299807692307692,0.9898,0.8979,0.0002452831377967433,0,0.06034965660127515,0.673425
879,VICI,0.328775,0.13520638297872342,0.0,0.5948,0.056847005737029964,0.07232418101422149,0.14106355425758604,0.6043481171005083
880,JBHT,0.15001142189736907,0.04561692307692307,0.25,0.038566981132075476,0.002582367992646987,0,0.052827345740444606,0
881,EXAS,-0.041549999999999976,0.1903618181818182,-0.07700000000000001,-0.814,0.002114776354709594,0.6684615903451799,0.19192383177333477,-0.435034375
882,WDC,0.5778555555555556,0.11146065573770493,0.0,0.43339999999999995,0.0020875182954450534,0.002395200013721898,0.11351139911673834,0.568570704650879
883,HPE,0.22015000000000004,0.08490694444444448,0.0,-1.4064999999999999,7.903673235591973e-05,0.007819930634793974,0.04004253078280911,0.18372325331121686
884,CG,0.045225000000000015,0.05016029411764707,0.0,1.6962000000000002,0.035145750468332744,0.2600119740713657,0.026125222112319248,0.08170781249999999
885,COUP,0.15001142189736907,0.1217,0.0,0.038566981132075476,0.05175906447187781,0,0.09572278208136557,0
886,RNG,-0.20489999999999997,0.10293508771929825,-0.7269,-0.734,0.1166153923231835,1.0,0.31932882398181095,-0.3884
887,TTWO,0.5014333333333333,0.02289701492537314,0.0,0.14739999999999998,0.03241074123329137,0.1351793260794992,-0.008766074650381865,0.5290119140624999
888,GPC,0.30516249999999995,0.005037837837837836,0.128,1.6358000000000001,0.05405336519108973,0.28641340545240196,-0.01153120028205946,-0.18290524643883602
889,ENTG,0.15001142189736907,0.187628,0.4588,0.038566981132075476,0.03748512725747876,0,0.20002218605619287,0
890,PFG,0.15001142189736907,0.058022641509433974,0.7717,0.038566981132075476,0.033097658741843484,0,0.23571248429503389,0
891,J,0.10386666666666666,0.21601594202898547,0.6979,1.3202,0.00793131228000826,0.25172443874413686,0.2520399000566929,0.09071875000000001
892,MTB,-0.08651333333333334,0.05810845070422533,-0.7547999999999999,0.0,0.006310580836838206,0.20155218578903605,0.058151790938009845,0.17779433355517685
893,NVR,-0.05105,0.146424,-0.0772,0.7837,0.02706667790346991,0.00018239544189737518,0.1769787905568751,0.030612499999999997
894,BXP,0.23192499999999996,0.06803492063492063,-0.4019,0.6980999999999999,0.025982560148338014,0.12303562382272301,0.06625167483835366,0.43291093749999987
895,NVAX,0.14086666666666664,0.1002666666666667,0.6369,0.0,0.007253210831613013,9.442266752377067e-05,0.1400491987205508,0.18777508544921873
896,BBWI,0.2235,0.08054761904761903,0.4019,0.0,0.06830861622906664,0,0.1452403594821149,0.2235
897,WAB,0.15001142189736907,0.020361904761904765,0.0,0.038566981132075476,0.0012125863480690168,0,0.00020869526160252903,0
898,CE,-0.31910000000000005,0.07885599999999998,0.0,-0.5866,0.0461382780228532,0,0.07508631380318931,-0.46575000000000005
899,MKL,-0.341,0.09278055555555556,0.4588,0.0,0.025037938760349904,0,-0.03809604058118216,-0.341
900,IEX,0.15001142189736907,0.025136734693877536,0.0,0.038566981132075476,0.006925665847098994,0,0.08333350242053146,0
901,LYFT,0.44052222222222226,0.19210545454545452,0.7363999999999999,0.27830000000000005,0.03685700749846652,2.8943960156507724e-07,0.1483690713492087,0.45000599670410163
902,VTRS,0.185395,0.04609821428571429,-0.4019,-0.3603,0.0005145824404917801,8.707037147481139e-05,-0.05836039168218906,0.035197023842571784
903,PWR,0.6120749999999999,0.16537037037037036,-0.128,-0.032099999999999906,0.0064517932703049,0.109703775567451,0.056836955917285555,0.7626046875
904,PPD,0.15001142189736907,0.0665,0.1779,0.038566981132075476,0.31190643202967583,0,-0.022426916503906255,0
905,RGEN,-0.0708,0.09152363636363636,0.0,0.0,0.004487396377178357,0,0.02850490025393204,-0.0708
906,INCY,-0.4588,0.13703538461538464,0.2263,0.0,0.0010076556153055922,0,0.2170899063515076,-0.4588
907,RPRX,0.48650000000000004,0.18804166666666666,0.09519999999999995,-0.04090000000000005,0.0064394626088783435,0.14116216033515608,0.19850678676537276,0.6735906250000001
908,HEI,-0.03140500000000003,0.13927222222222224,0.3182,-0.5792999999999999,0.09707252123051267,0.0001933494229790017,0.1487329416029877,-0.3075006167633077
909,BRO,0.15001142189736907,0.15501875,-0.4588,0.038566981132075476,0.028395222416384466,0,0.12335513012688441,0
910,MKTX,0.15001142189736907,0.08427407407407408,0.0,0.038566981132075476,0.030340020730615678,0,-0.006693137481518488,0
911,CDAY,0.15001142189736907,0.0665,0.1779,0.038566981132075476,0.31190643202967583,0,-0.022426916503906255,0
912,ABMD,0.15001142189736907,0.19775384615384617,0.1779,0.038566981132075476,0.37690774424814644,0,-0.0026636586070060697,0
913,AES,0.4304666666666667,0.12468979591836737,0.0,-0.11839999999999995,0.003142030833597913,0.9780464801771193,0.09040726402738573,0.597325
914,CAG,0.246475,0.0281,0.3291,1.1961,0.03213606457478788,0.03282892085188683,0.14577967416330406,0.26453503481195895
915,UDR,0.15001142189736907,0.09285660377358489,-0.4019,0.038566981132075476,0.0006653817096579888,0,0.017921964796189273,0
916,CGNX,0.15001142189736907,0.09632285714285714,0.17949999999999997,0.038566981132075476,0.04208519513475384,0,0.16853390859415526,0
917,OMC,0.15001142189736907,0.1549578947368421,-0.6597,0.038566981132075476,0.003764384693077797,0,-0.19296125136748007,0
918,AVLR,0.15001142189736907,0.0412125,0.0,0.038566981132075476,0.14141505683449496,0,-0.020379510498046878,0
919,VMW,0.15001142189736907,0.0412125,0.0,0.038566981132075476,0.14141505683449496,0,-0.020379510498046878,0
920,TXT,0.6901666666666667,0.024361666666666667,0.296,-0.8216000000000001,0.060621544524133396,0.25502046784757315,-0.1281561266665145,0.44904375
921,CLR,0.15001142189736907,-0.1323,0.0,0.038566981132075476,0.04770169526366951,0,-0.160000927734375,0
922,ACGL,-0.296,0.10397407407407407,0.3182,0.0,0.0012450265378100493,0,0.10496825821409422,-0.296
923,MOH,0.3970666666666667,0.07227192982456139,-0.8494,0.9380999999999999,0.019110005986920312,0.025963407196757497,0.07065603976099986,0.34359375
924,CLVT,0.15001142189736907,0.026655555555555557,-0.25,0.038566981132075476,0.002900762383886552,0,0.057454813957045374,0
925,LKQ,0.891,0.08717708333333335,-0.5023,0.0,0.004645684739679119,0,0.11143335469901987,0.891
926,CVNA,0.097025,0.11561830985915496,0.4767,0.2023,0.010135591957109618,0.048992546407224426,0.1940906171208441,0.2786690271621499
927,ELAN,0.8312999999999999,-0.13340947368421052,0.19379999999999997,0.08740000000000003,0.006017127434109465,0.9999999999999998,0.07465329930205324,0.85315
928,NLOK,0.15001142189736907,-0.0347875,0.2023,0.038566981132075476,0.019028960536886665,0,0.05011875610351564,0
929,CPT,0.2347,0.21039245283018868,0.9125000000000001,0.0,0.02079192850434056,0,0.3230318119273491,0.2347
930,ELS,0.8617,0.13239122807017548,0.5839,0.0,0.006930536314139077,0,-0.025299535657626077,0.8617
931,CAH,0.0,0.05191470588235293,0.0,0.0,0.0174130534750933,0,0.1412065363673811,0.0
932,MASI,0.019299999999999998,0.1961662790697674,-0.4939,1.7610000000000001,0.10383202191134382,0.018854212582123313,0.2354491351815055,0.11658211669921875
933,PCTY,0.4138833333333333,0.18464727272727272,-0.4939,0.7084,0.023964583867483527,0.2913687967856102,0.3048364046899064,0.30563935546875004
934,CNP,-0.13702499999999998,0.09090602409638554,-0.18979999999999997,-0.3577,0.3090576262813719,0.43773979757711895,0.45979767125583876,-0.5309359375
935,EVRG,0.64445,0.04532941176470588,-0.5267,0.26769999999999994,0.05275048330589614,0,0.14779856936758615,0.7113750000000001
936,LNT,0.15001142189736907,0.29635897435897424,0.0,0.038566981132075476,0.23679799882873842,0,0.20640549777696787,0
937,IPG,0.47433999999999993,-0.011601694915254243,-0.4588,1.1865999999999999,0.006054012503567821,0.11686665772454218,0.07972778518557853,0.350675390625
938,FANG,0.37566000000000005,0.16280985915492954,0.2023,-0.7044,3.3642497592552387e-06,0.05753699778307324,0.07430054700817532,0.17267291631645343
939,PTC,0.15001142189736907,0.18115135135135133,0.3818,0.038566981132075476,0.07404612800008085,0,0.27245216005923695,0
940,ESTC,0.45260909090909096,-0.14884065934065932,0.9186000000000001,-0.7785,0.1060795380304889,0.0015743940888549993,-0.22873218783764018,0.5517162481307984
941,CCK,0.15001142189736907,0.15428676470588237,0.4767,0.038566981132075476,0.01135356747427655,0,0.17278243748995095,0
942,RH,0.23157058823529414,0.018447297297297292,-0.21760000000000007,-0.7088,0.005966225585519907,0.09252835853055784,0.17122816871392876,-0.051762886239835736
943,ZEN,0.15001142189736907,-0.09328749999999998,-0.4019,0.038566981132075476,0.09212378518137729,0,0.048196136474609366,0
944,MAS,0.17694000000000001,0.1288711111111111,-0.27669999999999995,-0.4446,0.15815938372090818,0.007189721963246559,0.37696877016960095,0.06857708707074844
945,EMN,0.15001142189736907,0.10879764705882351,0.4019,0.038566981132075476,0.0033572848747440267,0,0.1764511162003815,0
946,ACI,0.018514999999999997,0.07387625,-0.3818,0.5,0.034211490028700046,0.017942110171674328,-0.08271152403066431,0.10921561901409445
947,UAL,0.17894545454545457,0.19369753086419753,0.40559999999999996,-0.8977,0.2889202838603623,0.012987620957479296,0.4454257239068366,0.3117155808448792
948,BMRN,0.20391818181818183,0.19369999999999996,0.3308,0.4019,0.03132472499301474,0.0002988331545920152,0.22295451497846533,0.23464999971389772
949,NDSN,0.15001142189736907,0.07886410256410258,0.802,0.038566981132075476,0.03113437957690543,0,0.271742702880145,0
950,TXG,0.15001142189736907,0.10109807692307692,0.0,0.038566981132075476,0.00031253150837003336,0,-0.008658579988594968,0
951,PLUG,0.11440000000000002,0.093505376344086,0.4939,0.23959999999999998,0.1146933418560689,0.013934706630650186,0.2515350579266659,0.2480238484606734
952,WPC,0.30744,-0.024636231884057985,0.2039,-0.025600000000000005,0.05695619673087273,0.12436087714286237,0.181684303897397,0.17464440445354246
953,CTXS,0.15001142189736907,-0.02003749999999999,0.4939,0.038566981132075476,0.36935930477986906,0,0.21582041625976564,0
954,HWM,-0.17845384615384619,0.10165555555555557,0.3182,1.0695999999999999,0.027410200199881427,0.08431975802261484,0.033720361854056656,-0.10945851027965547
955,WSM,-0.5147,0.09104794520547946,0.0,0.0,0.004221159099782647,0,0.15399465700762235,-0.5147
956,WHR,0.4071947368421052,0.20224861111111112,-0.11020000000000008,0.7078,0.06704570049106504,0.12058763770768029,0.3521387893688068,0.21651880170547425
957,XRAY,0.15001142189736907,0.07280253164556963,-0.6808,0.038566981132075476,0.011032119462187306,0,0.18495277814397362,0
958,WRK,0.15001142189736907,-0.02003749999999999,0.4939,0.038566981132075476,0.36935930477986906,0,0.21582041625976564,0
959,FND,-0.21665,0.10601718750000001,0.2732,-0.4333,0.18498440251378187,0.9999999999999996,0.11110271536391887,-0.324975
960,HAS,0.01960909090909093,0.06490615384615384,-0.4019,-0.3188,0.04328792894167746,0.13552840318536974,0.14815541003397995,-0.016486421394348128
961,ATH,0.15001142189736907,0.076925,-0.836,0.038566981132075476,0.09713663550852493,0,0.2228978881835937,0
962,KIM,0.08493750000000001,0.10513454545454544,-1.1022,-0.3188,0.014362959182120565,0.45787011825719276,0.28910260360048334,0.027634564208984375
963,LDOS,0.5917666666666667,0.2348921052631579,0.5574,0.009099999999999997,0.04218982975322195,0.46919739361998525,-0.010912801822074011,0.7133437499999999
964,DISCA,0.15001142189736907,-0.02003749999999999,0.4939,0.038566981132075476,0.36935930477986906,0,0.21582041625976564,0
965,STLD,0.15622000000000003,0.18421311475409827,0.07089999999999999,1.2562,0.004481934163472297,0.019715365448755226,0.24673851376675698,0.025780078124999977
966,NVCR,0.15001142189736907,0.1098909090909091,0.128,0.038566981132075476,0.08622179339391531,0,0.07400621440439693,0
967,FNF,0.23570000000000002,0.11639722222222221,0.4588,0.7274,0.12596548432595855,1.0,0.052383213550004026,0.41755
968,AMH,-0.8689,0.09108200000000002,0.0,0.0,0.028741425541157082,0,0.05679667029599208,-0.8689
969,IRM,0.3963529411764706,0.09951388888888889,-0.9285999999999999,-0.7588,0.050130713008016824,0.1690302750325967,0.0666326639157893,0.6427739912484715
970,GLOB,0.47433999999999993,0.17728909090909087,0.296,1.1865999999999999,0.012940910782324946,0.11686665772454218,0.2066561978089231,0.350675390625
971,GGG,0.128,0.09831914893617022,-0.296,0.0,0.024674815686331467,0,-0.02038613487067041,0.128
972,MHK,0.15001142189736907,0.08225918367346938,0.25,0.038566981132075476,0.12187869812656539,0,0.19451097339580972,0
973,AAP,0.34592000000000006,-0.042594827586206904,0.0,0.0907,0.05546852072499505,0.0007310921571502233,-0.1047028118678673,0.29185861459001905
974,PNR,0.15001142189736907,0.09200714285714284,0.0,0.038566981132075476,0.07566596034889793,0,-0.00515038047233313,0
975,NWSA,0.3190416666666666,0.14854776119402982,0.3083,-0.6251,0.07300670456688774,0.1687927968666238,0.4175119436696324,0.5470948141574861
976,BRKR,0.17029999999999998,0.14165744680851064,-0.024499999999999966,1.3206,0.0023969589062892683,0.0661432465340354,0.45948988344788927,0.30480468749999995
977,GH,0.15001142189736907,0.16227272727272732,0.5267,0.038566981132075476,0.009041077987931861,0,-0.026298939731460157,0
978,MOS,-0.09004375000000006,0.05211153846153846,0.0,0.5589,0.05695893886038832,1.785860154042928e-05,0.009284622276307154,-0.38458333648991155
979,DVA,0.4767,0.09504791666666668,0.4309,0.0,0.04795748498692327,0,0.2331376986678641,0.4767
980,WRB,-0.05205454545454546,0.18095263157894742,-0.7269,-0.3025,0.11775669005051968,0.17969223280539282,0.16360099792711952,-0.2242257232666015
981,ARES,0.4574285714285714,0.06667246376811595,0.3612,-0.4893,0.07639726797429987,0.3128011011983047,0.05225355503676211,0.2709753662109375
982,FICO,0.44340000000000007,0.3352850746268655,-0.19240000000000007,0.038500000000000034,0.04530703416979892,0.003484653673075806,0.439291214493203,0.442703125
983,FMC,0.128,0.07951904761904764,0.6486,0.0,0.02286969956979789,0,0.2361414562787819,0.128
984,JKHY,0.305425,0.17047966101694914,-0.7178,-1.3380999999999998,0.02442961721775619,0.06597087520146104,0.2359258241507068,0.06180468749999996
985,FFIV,0.15001142189736907,0.1280290909090909,0.0,0.038566981132075476,0.0019540554811530767,0,0.03150746711718917,0
986,AAL,0.15996666666666665,0.052918556701030905,0.0,0.0726,0.04968420839061134,0.44873915471456,0.03667180274286132,0.6817749318259344
987,GDDY,0.2932166666666667,0.05975844155844156,0.0,-1.3967,0.1382045129950199,0.4488367869886337,-0.013472162433330737,-0.053637890625000004
988,LNC,0.38714499999999996,0.022958108108108104,0.4215,-0.7068,0.05533616853103129,0.008816291948995523,0.08375691773732631,-0.01102228278976407
989,DAR,0.8122,0.5539891304347824,0.0,0.0,0.08726761776304628,0,0.5934325893698754,0.8122
990,OSH,0.15001142189736907,0.18811538461538466,-0.09139999999999993,0.038566981132075476,0.7040553652534675,0,0.518775307625532,0
991,NLY,0.36511,0.0521,0.1562,-0.6214,0.026461211277239396,0.03307821518393229,0.12122596102871083,0.24725665565906077
992,ALLE,0.15001142189736907,0.08109183673469388,0.25,0.038566981132075476,0.05493486453236304,0,0.17275252967151197,0
993,TREX,0.15001142189736907,0.006726315789473665,-0.6249,0.038566981132075476,0.09045685830267972,0,0.17968844037035256,0
994,UHS,0.15001142189736907,0.16867118644067794,0.6908,0.038566981132075476,0.0005373641888652827,0,0.29174106053641485,0
995,PHM,-0.28253333333333336,0.06614000000000002,0.0,0.11850000000000005,0.03549902804430752,0.001770135592593256,-0.0033578369165120523,-0.40906734924316407
996,JLL,0.15001142189736907,0.1768702702702703,-0.1531,0.038566981132075476,0.01981075734712208,0,-0.03083693159264093,0
997,QGEN,0.7574,0.14394363636363636,0.3182,0.0,0.004646158091180012,0,-0.04161782385534732,0.7574
998,EQH,-0.9649,0.08716875000000002,0.0,0.0,0.07280216436518602,0,0.15581790659729322,-0.9649
999,AGL,0.9572,-0.06781199999999996,-0.4588,0.0,0.011771288617618076,0,-0.3799319261423111,0.9572
1000,MPW,0.08255499999999998,0.1994015873015873,-0.09000000000000002,-0.5873999999999999,0.04246422391290538,0.3131978349606989,0.20227067076651414,0.4435856127298834
1001,DECK,-0.3880666666666667,0.11731014492753623,0.0,1.6385,0.009903826939565121,0.9999981085116709,-0.01665371745687876,0.08912500000000001
1002,PENN,0.18436666666666665,0.18200192307692303,-0.25379999999999997,1.2678,0.026808452349803554,0.12509446297295768,0.22791404780024777,0.21002089843750002
1003,CABO,-0.1027,0.1458391304347826,-0.5663,0.0,0.0003355206394602501,0,0.25609980138991373,-0.1027
1004,CHRW,0.15001142189736907,0.07764912280701754,-0.25,0.038566981132075476,0.0007377950612732834,0,0.07726973692703272,0
1005,WIX,0.5918,0.08691272727272727,0.0,-0.010699999999999932,0.17396718444534906,0,-0.013593395197687187,0.78419375
1006,ATUS,0.04438750000000001,0.018690000000000002,-0.8406,-0.5195,0.016063283471364417,0.002100225122640154,0.10195480821412228,0.024085784912109384
1007,SNA,0.296,0.3021148148148149,0.3818,0.0,0.11405495523483473,0,0.35382620699142386,0.296
1008,HST,0.8276,0.05637692307692309,-0.9285999999999999,0.0,0.04226276279514979,0,0.04033735951129217,0.8276
1009,IVZ,0.15001142189736907,0.07325538461538462,0.34,0.038566981132075476,0.00890619117455311,0,0.11719348153752607,0
1010,MTN,0.22212222222222222,-0.0006448979591836727,-0.2023,0.296,0.054533458777658105,0.01109157986394089,0.07660992575167187,0.1825295086407876
1011,ATO,0.2732,0.30133714285714275,0.0,0.0,0.035749687881193246,0,0.3590311065937331,0.2732
1012,LPLA,0.15001142189736907,-0.033297894736842124,-0.13849999999999996,0.038566981132075476,0.3707289594918161,0,0.36254757940103777,0
1013,AXON,0.16977333333333336,0.062314999999999975,0.3182,1.3202,0.07674678499825878,0.06841878514237064,0.016333546092392983,-0.017384583701565873
1014,REG,0.43986250000000005,0.12864,-1.1022,-0.8225,0.10472026157454567,0.00012443172003831563,0.14348220544389578,0.3724408874511719
1015,BKI,0.15001142189736907,0.24581999999999998,-0.4019,0.038566981132075476,0.26627374127259934,0,0.1546328125,0
1016,WTRG,0.05166470588235296,0.16631212121212124,0.0,0.8768,0.008269080568411833,0.005071292433434814,0.2475469736689416,0.22880063561962463
1017,RHI,0.15001142189736907,0.13098679245283015,0.0,0.038566981132075476,0.06288925319475508,0,0.24017174131885774,0
1018,PLTK,0.47433999999999993,0.18340909090909088,0.4588,1.1865999999999999,0.010461337540256655,0.11686665772454218,0.41239655534979575,0.350675390625
1019,CLF,0.28386999999999996,0.03818333333333333,-0.4215,-0.49210000000000004,0.1636566886922847,0.015427478399743795,0.09927078570897682,0.2222456839485082
1020,BG,0.19276666666666667,-0.030881578947368416,-0.3543,-1.4926,0.2892598902544982,0.9585174350936623,-0.04833444525224576,-0.15588124999999994
1021,GLPI,0.4705100000000001,0.15472931034482756,0.7003,0.18530000000000002,0.06229137487285329,0.013606820227504651,0.18113571289506816,0.5852344745404479
1022,WLK,0.4144,0.14351600000000003,0.0,0.0,0.004179561269178427,0,0.11510136410128005,0.4144
1023,NTRA,0.7464999999999999,0.04152203389830509,0.0,0.1736000000000001,0.013275266518944175,0.9999999999999996,-0.1256518669198512,0.7899
1024,AFG,0.817,0.06495714285714287,-0.2023,0.23339999999999994,0.05282227117526201,0,0.09820814346394155,0.87535
1025,IAC,0.2878,0.043265909090909084,0.4588,0.0,0.0783506955799587,0,-0.0887296660434199,0.2878
1026,TPR,0.2178166666666667,0.09041046511627904,-0.1531,0.2138,0.0588769690889623,0.055663276164653705,0.2402936245206291,0.41629306640625
1027,FIVN,0.15001142189736907,0.08782413793103448,0.7125,0.038566981132075476,0.08571079739962617,0,0.2692320242272254,0
1028,FSLR,0.0714,0.14401999999999998,0.0,0.28650000000000003,0.008687545145425303,0.057349176805089525,0.4176817626250013,0.29887970648395906
1029,AOS,0.15001142189736907,0.0672711111111111,-0.296,0.038566981132075476,0.017100449481081383,0,0.12915927766514346,0
1030,BLDR,0.06715,0.0736984126984127,0.0,-0.03510000000000002,0.013032687443237219,0.007822432322563277,0.14441950050397115,0.1734757890224457
1031,HSIC,0.15001142189736907,0.09874615384615383,1.2634,0.038566981132075476,0.07081903454861047,0,0.29562003045535395,0
1032,BAH,0.15001142189736907,0.114575,0.11370000000000002,0.038566981132075476,0.01226502089188519,0,0.11227181386755615,0
1033,WSO,0.15001142189736907,0.07573461538461539,-0.7218,0.038566981132075476,0.03239411125267375,0,0.0303898532482636,0
1034,STNE,0.17084000000000002,0.1181418181818182,0.3182,-1.3661,0.010797940186785733,0.24639365666192614,0.08498005220647661,0.28330910129807896
1035,NRG,0.4535571428571429,0.31747611940298487,-0.07919999999999994,0.0,0.02564972457608825,0.3453507916055235,0.4273812368917211,0.15184072265625
1036,PEGA,0.47433999999999993,0.18018035714285716,-0.4588,1.1865999999999999,0.002635087857060034,0.11686665772454218,0.23636893059818845,0.350675390625
1037,NWL,0.4404,0.16174642857142857,-0.25,0.0,0.2098375869826883,0,0.31745578641504457,0.4404
1038,CHGG,0.201485,-0.06570952380952379,0.4767,0.7482,0.0048589065180584985,0.014302786887959381,-0.09914902179156922,0.2916429339712869
1039,TRGP,0.14779473684210528,0.1560327272727273,0.2023,-1.7226,0.08197425932057933,0.04357733294710505,0.09822250318327506,0.12162049408606748
1040,CUBE,0.15001142189736907,0.031918367346938765,-0.7906,0.038566981132075476,0.00043296100515561274,0,0.11401580386890996,0
1041,PEN,0.5361,0.16716071428571427,0.0,0.3454,0.04023394167288196,1.0,0.06146569353984268,0.62245
1042,BWA,0.0,0.08127536231884058,0.128,0.0,0.04677841734809664,0,0.07094391092428026,0.0
1043,EWBC,0.15001142189736907,0.1336135593220339,0.15189999999999998,0.038566981132075476,0.05091993844902535,0,0.08411153376476521,0
1044,CF,0.329,0.06613703703703704,-0.1531,-0.7612,0.017823365825539884,0,-0.03385041906544607,0.1387
1045,HUBB,0.15001142189736907,0.13124761904761903,0.13179999999999997,0.038566981132075476,0.0042448838219395655,0,0.19969337167308623,0
1046,WAL,-0.09863333333333332,0.391868115942029,-0.6697,0.19389999999999996,0.013040163366402572,0.5467319476717143,0.38171111072923003,0.4718760543823242
1047,SCI,0.15001142189736907,0.20320857142857146,-0.4588,0.038566981132075476,0.08534325818516611,0,0.3369659463026003,0
1048,MANH,0.4404,0.053263157894736846,0.0,0.0,0.017600612294768437,0,0.03658606714402488,0.4404
1049,FIVE,0.14420000000000002,-0.12012391304347828,0.0,-0.4446,0.023488870762720118,0.0003649385840405876,-0.06387347260663319,0.06857702093804684
1050,DOX,0.30388333333333334,0.23252857142857147,-0.5364000000000001,-1.3327,0.05358638527225259,0.4028035388502155,0.22078168534517778,-0.024762890624999985
1051,OPEN,0.07141,0.11777555555555559,-0.6369,-0.7964,0.16925093739874372,0.011989438519127022,0.18850077149709996,-0.026134838909828723
1052,RPM,0.257725,0.017238181818181826,0.0,0.11939999999999995,0.0001614593503892887,0.5705059656104561,0.13769591216004226,0.5843546875
1053,CSL,0.201115,0.2368,0.4588,0.9451,0.0013553458210145595,0.05174021267362026,0.2602863942797683,0.2815897045326611
1054,TAP,0.572975,0.04817464788732395,0.128,0.336,0.0036411406209912044,0.6191484327067482,0.1488768225447496,0.20260001220703125
1055,CREE,0.15001142189736907,0.26955000000000007,-0.6486,0.038566981132075476,0.004396445718672339,0,0.4442233154296875,0
1056,WYNN,0.10863333333333332,0.031505797101449275,0.7363999999999999,-1.4830999999999999,0.04595286040603292,0.12754688680418644,0.013438317231768868,-0.14049150390625
1057,GWRE,-0.0772,0.13838840579710143,-0.4019,0.0,0.0017732015034705273,0,-0.01112545103488436,-0.0772
1058,MRO,0.03483333333333335,-0.034762337662337675,-0.2381,1.0891000000000002,0.03831585376725077,0.13980081290979274,0.1278167630453911,-0.18147138671874996
1059,AGCO,-0.8807,0.14455555555555555,-0.18330000000000002,0.0,0.00607658307889875,0,-0.05536536214650515,-0.8807
1060,CMA,0.2542,0.12698115942028984,-1.0805,1.2730000000000001,0.047771748169826066,0.6420811447835743,-0.12390641052682787,0.42869375
1061,LAD,0.15001142189736907,0.10236170212765955,0.2023,0.038566981132075476,0.002128365632021385,0,0.03239988251969817,0
1062,OC,0.007700000000000012,0.07317121212121212,-0.0232,0.933,0.009565860426138757,1.0,0.18571436992431178,0.24095000000000003
1063,LSI,0.15001142189736907,0.19743076923076922,0.0,0.038566981132075476,0.01802065509115674,0,0.15134993690252302,0
1064,DBX,0.7345,0.02893333333333331,-0.5267,0.0,0.1823709138288537,0,0.21168508090008586,0.7345
1065,TPL,0.39817,0.13650344827586208,-0.04769999999999999,-0.19899999999999995,0.04569304328694948,0.0302696170926914,0.2173237896739978,0.3564917325736957
1066,MIDD,0.15001142189736907,0.2978516129032259,0.3818,0.038566981132075476,0.10615556621982421,0,0.3842151514692362,0
1067,SYNH,0.15001142189736907,0.46904615384615383,0.0,0.038566981132075476,0.4218418453240184,0,0.11424115740060804,0
1068,AA,0.265,0.06226470588235295,-0.6962,-0.5556,0.007053582961241894,0.16727927727025535,-0.0836248313068427,0.46759660644531253
1069,AIZ,0.9931,0.08361666666666666,0.1027,0.0,0.0016673630274788517,0,0.15380312783997885,0.9931
1070,LAMR,0.4404,0.060148387096774183,0.1531,0.0,0.00022241655085042527,0,0.060735419665390755,0.4404
1071,LEA,0.1252,0.08919824561403508,0.128,-1.0906,0.012718162940041765,0.9999999999999998,0.02263701111540967,-0.14745
1072,ACM,0.15001142189736907,0.0542968253968254,0.0,0.038566981132075476,9.037615162677135e-06,0,0.0003927085863330224,0
1073,RS,0.15001142189736907,-0.06792368421052632,0.4019,0.038566981132075476,0.0037189844568765525,0,0.14170872346946037,0
1074,PLAN,0.15001142189736907,0.13390000000000002,-0.4588,0.038566981132075476,0.012341629127267535,0,0.144079345703125,0
1075,XPO,0.04860000000000001,0.09197288135593219,0.25,-0.9259,0.0014343247974100146,0.07600453306232281,0.11860587840947244,-0.213690388784738
1076,NI,0.0258,0.20524210526315792,-0.4588,0.0,0.08616799790477707,0,0.3213779808793458,0.0258
1077,G,0.15001142189736907,0.2609315789473684,0.10930000000000006,0.038566981132075476,0.04934744802295062,0,0.47671165978040486,0
1078,ZION,0.6538666666666667,0.0820402985074627,0.128,-0.41910000000000003,0.05231044641968264,0.014128731968378433,-0.09341982278746666,0.60015
1079,TPX,-0.7343,-0.08796250000000001,-0.4019,0.0,0.08748109000727314,0,-0.1827776030888574,-0.7343
1080,GL,0.76176,0.011923170731707313,0.0,0.2509,0.005351952442026238,0.378784598018308,-0.012175493370572398,0.820291015625
1081,FRT,0.46543999999999996,0.16370425531914895,0.0,0.06269999999999998,0.0023778534567152876,0,0.1130697265318322,0.5817019531250001
1082,STOR,0.15001142189736907,0.21415384615384614,0.121,0.038566981132075476,0.031758277521670514,0,0.4652716303169728,0
